project_id,project_name,finance_type,sector,province,district,latitude,longitude,status,approval_date,construction_start_date,financial_close_date,operation_date,committed_usd,disbursed_usd,year
72360,[Umbrella Project] Chinese Government pledges US$200M in preferential loans for major infrastructure projects,DF,"INDUSTRY, MINING, CONSTRUCTION",,,,,Pipeline: Pledge,2005-06-29,,,,200000000.0,200000000.0,2005
73715,"China donated $135,347 to World Health Organization to assess damage to Indonesia's health system after 2004 tsunami",DF,EMERGENCY RESPONSE,,,,,Completion,2005-01-01,2005-04-04,,2005-04-04,135347.0,135347.0,2005
73716,"China donated $169,184 to the World Health Organization to establish an integrated health emergency unit for disaster response in Indonesia after 2004 tsunami",DF,EMERGENCY RESPONSE,,,,,Completion,2005-01-01,,,2005-04-04,169184.0,169184.0,2005
73717,"China donated $541,389 to the World Health Organization for emergency health services in Indonesia in response to 2004 tsunami",DF,EMERGENCY RESPONSE,,,,,Completion,2005-01-01,2005-04-04,,2005-04-04,541389.0,541389.0,2005
73718,"China donated $338,368 for emergency child and maternal health services in Indonesia after 2004 tsunami",DF,EMERGENCY RESPONSE,,,,,Completion,2005-01-01,2005-04-04,,2005-04-04,338368.0,338368.0,2005
73719,"China donated $744,410 to the World Health Organization for the restoration of essential health service in Indonesia after 2004 tsunami",DF,EMERGENCY RESPONSE,,,,,Completion,2005-01-01,2005-04-04,,2005-04-04,744410.0,744410.0,2005
73721,"China donated $101,510 to the World Health Organization for the provision of Mental Health Services in Indonesia after 2004 tsunami",DF,EMERGENCY RESPONSE,,,,,Completion,2005-01-01,2005-04-04,,2005-04-04,101510.0,101510.0,2005
73746,"China donated $203,021 to the World Health Organization for the restoration of the Water and Sanitation Systems in Indonesia after 2004 tsunami",DF,EMERGENCY RESPONSE,,,,,Completion,2005-01-01,2005-04-04,,2005-04-04,203021.0,203021.0,2005
73747,"China donated $333,333 to the International Organization for Migration for emergency aid and a logistics center after 2004 tsunami in Indonesia",DF,EMERGENCY RESPONSE,,,,,Pipeline: Commitment,2005-01-11,,,,333333.0,333333.0,2005
73759,"China donated $375,000 to the Food & Agriculture Organization of the United Nations in Indonesia after 2004 tsunami",DF,EMERGENCY RESPONSE,,,,,Completion,2005-01-01,2005-02-01,,2005-02-01,375000.0,375000.0,2005
73761,"China donated $400,000 to United Nations Population Fund for reproductive health services in Indonesia after 2004 tsunami",DF,EMERGENCY RESPONSE,,,,,Completion,2005-01-01,2005-02-01,,2005-02-01,400000.0,400000.0,2005
73762,"China donated $200,000 to the United Nations Population Fund for personal hygiene kits in Indonesia after 2004 tsunami",DF,EMERGENCY RESPONSE,,,,,Completion,2005-01-01,2005-03-30,,2005-03-30,200000.0,200000.0,2005
73763,"China donated $100,000 to the United Nations Population Fund for promoting health and protection at community level in Indonesia after 2004 tsunami",DF,EMERGENCY RESPONSE,,,,,Completion,2005-01-01,2005-02-01,,2005-02-01,100000.0,100000.0,2005
73764,"China donated $250,000 to UN Development Program for the Emergency Livelihoods Rehabilitation Project in Indonesia after 2004 tsunami",DF,EMERGENCY RESPONSE,,,,,Completion,2005-01-01,2005-02-01,,2005-02-01,250000.0,250000.0,2005
73765,"China donated $500,000 to UN OCHA for Coordination of Humanitarian Assistance in Indonesia after 2004 tsunami",DF,EMERGENCY RESPONSE,,,,,Completion,2005-01-01,2005-02-01,,2005-02-01,500000.0,500000.0,2005
34757,China Eximbank provides $160.2 million preferential buyer's credit loan for Surabaya-Madura Island Bridge (linked to #61205),DF,TRANSPORT AND STORAGE,,,,,Completion,2004-11-05,2005-11-19,,2009-06-10,160200000.0,160200000.0,2004
34944,"China donates US$100,000 to Indonesia to fight against avian influenza outbreak",DF,HEALTH,,,,,Completion,2004-01-01,2004-02-10,,2004-02-10,100000.0,100000.0,2004
34945,"China gives grant of US$40,000 to Indonesia for Nabire earthquake victims (Linked to #34946)",DF,EMERGENCY RESPONSE,,,,,Completion,2004-01-01,2004-02-01,,2004-02-12,40000.0,40000.0,2004
34946,China gives grant of US$10000 to Indonesian Red Cross for Nabire earthquake victims (Linked to #34945),DF,EMERGENCY RESPONSE,,,,,Completion,2004-02-13,2004-02-13,,2004-02-13,10000.0,10000.0,2004
34991,"China donated $50,000 to Indonesia for earthquake relief in East Nusa Tenggara",DF,EMERGENCY RESPONSE,,,,,Completion,2004-11-17,2004-11-17,,2004-11-17,50000.0,50000.0,2004
35009,Bank of China pledges $150 million loan to modernize textile industry,DF,"INDUSTRY, MINING, CONSTRUCTION",,,,,Pipeline: Pledge,2004-10-14,,,,150000000.0,150000000.0,2004
35011,China donated 50 tons of earthquake relief materials to Indonesia worth 5M RMB,DF,EMERGENCY RESPONSE,,,,,Completion,2004-12-31,2004-12-31,,2004-12-31,604089.054671673,604089.054671673,2004
38553,China sends 1st Search and Rescue Team to Indonesia as part of Tsunami Relief efforts,DF,EMERGENCY RESPONSE,,,,,Completion,2004-12-31,2004-12-31,,2005-01-11,,,2004
38910,Overseas Chinese Affairs Office sends traditional Chinese physicians to Indonesia in December 2004,DF,HEALTH,,,,,Completion,2004-12-23,2004-12-02,,2004-12-23,,,2004
73720,"China donated $203,021 to the World Health Organization for the re-establishment of the Health Information System in Indonesia after 2004 tsunami",DF,EMERGENCY RESPONSE,,,,,Completion,2004-01-01,2004-12-30,,2005-04-04,203021.0,203021.0,2004
88013,China donates emergency supplies worth 10 million RMB to Indonesia after 2004 tsunami,DF,EMERGENCY RESPONSE,,,,,Completion,2004-01-01,2005-06-01,,2005-06-01,1208178.10934334,1208178.10934334,2004
34758,China donates 1000 motocycles to Indonesian police force,DF,GOVERNMENT AND CIVIL SOCIETY,,,,,Completion,2003-04-25,2003-09-16,,2003-09-16,26825.949059404,26825.949059404,2003
34801,"Bank of China provides $408 million loan for 600MW Cilacap Power Plant Phase 1 Construction Project (Linked to Project ID#34748, #61465, #69234)",DF,ENERGY,,,,,Completion,2003-06-01,2003-12-29,,2006-11-14,408000000.0,408000000.0,2003
34922,"China Eximbank provides $154.8 million preferential buyer’s credit for 230MW Labuan Angin Power Plant Construction Project (Linked to Project ID#67275, #61681)",DF,ENERGY,,,,,Completion,2003-10-06,2003-12-31,,2010-01-28,154872884.0,154872884.0,2003
98549,China Eximbank provides RMB 710 million overseas investment loan for Palembang Timur 150MW Gas-fired Power Plant Construction Project,DF,ENERGY,,,,,Completion,2003-04-01,2003-09-01,,2004-08-31,85778852.0188543,85778852.0188543,2003
34687,China pledges grant of 50 million Chinese Yuan to Indonesia for economic and technical cooperation,DF,UNALLOCATED/UNSPECIFIED,,,,,Pipeline: Pledge,2002-03-24,,,,6040822.19292344,6040822.19292344,2002
34755,"China gives US$100,000 grant to help Bali bombing victims",DF,EMERGENCY RESPONSE,,,,,Completion,2002-10-01,2002-10-31,,2002-10-31,100000.0,100000.0,2002
67275,[Umbrella Project] Chinese Government pledges US$400M in preferential loans for major infrastructure projects,DF,UNALLOCATED/UNSPECIFIED,,,,,Pipeline: Pledge,2002-03-25,,,,400000000.0,400000000.0,2002
34657,China signs Economic and Technical Cooperation Agreement granting 40 million RMB to Indonesia,DF,UNALLOCATED/UNSPECIFIED,,,,,Pipeline: Commitment,2001-11-07,,,,4832581.75622425,4832581.75622425,2001
34658,China pledges grant of 40 million Chinese Yuan to Indonesia for infastructure development,DF,OTHER MULTISECTOR,,,,,Pipeline: Pledge,2001-11-07,,,,4832581.75622425,4832581.75622425,2001
34634,China to negotiate loan to Indonesia for import of city buses,DF,TRANSPORT AND STORAGE,,,,,Pipeline: Pledge,2000-09-20,,,,,,2000
gen_0faa4b21d73d3194,Tencent,FDI,Technology,,,2025.0,,,,,,,100000000.0,,2025
gen_7e5e45e20360a239,"Contemporary Amperex Tech, Zhejiang Lygend",FDI,Energy,,,2025.0,,,,,,,720000000.0,,2025
gen_7b283bb2dd54ea6d,GEM,FDI,Metals,,,2025.0,,,,,,,720000000.0,,2025
gen_dcf2a9b6145f3095,Eastroc,FDI,Agriculture,,,2025.0,,,,,,,150000000.0,,2025
gen_6a6b320ed8a18009,Tsingshan,FDI,Energy,,,2025.0,,,,,,,140000000.0,,2025
gen_a1f3fed07323d785,BYD,FDI,Transport,,,2025.0,,,,,,,760000000.0,,2025
gen_93e7cdc875aae920,Sailun Tire,FDI,Transport,,,2024.0,,,,,,,250000000.0,,2024
gen_3c4b192258075e2a,Baoan (BTR),FDI,Transport,,,2024.0,,,,,,,300000000.0,,2024
gen_4e3f0a2e6c77d003,Zhejiang Energy,FDI,Energy,,,2024.0,,,,,,,200000000.0,,2024
gen_8baf6b5303beb005,Zhejiang Huayou,FDI,Transport,,,2024.0,,,,,,,2040000000.0,,2024
gen_d8ea4cbe75ef830a,Flat Glass Group,FDI,Energy,,,2024.0,,,,,,,280000000.0,,2024
gen_06c3ffb9bb0ee405,Nanshan Group,FDI,Metals,,,2024.0,,,,,,,840000000.0,,2024
gen_f8f9f4dc03bff435,Contemporary Amperex Tech,FDI,Metals,,,2023.0,,,,,,,470000000.0,,2023
gen_6493a02da82827af,Bytedance,FDI,Other,,,2023.0,,,,,,,840000000.0,,2023
gen_da00f56e26094a03,GEM,FDI,Metals,,,2023.0,,,,,,,270000000.0,,2023
gen_7fda7c1b606e4bd4,Sany Heavy Industry,FDI,Other,,,2023.0,,,,,,,150000000.0,,2023
gen_e45d5e208a2fcf8a,State Grid,FDI,Technology,,,2023.0,,,,,,,130000000.0,,2023
gen_f1aa60afa84a4875,Zhejiang Huayou Cobalt,FDI,Metals,,,2023.0,,,,,,,200000000.0,,2023
gen_4434a8c247287675,Hailiang,FDI,Metals,,,2023.0,,,,,,,860000000.0,,2023
gen_34d49af23895b131,Jiangsu Lopal,FDI,Chemicals,,,2023.0,,,,,,,290000000.0,,2023
gen_84933b93898d9ed2,"GEM, Zhejiang Weiming",FDI,Metals,,,2023.0,,,,,,,350000000.0,,2023
gen_2567d8325ff79e45,Baoan (BTR),FDI,Chemicals,,,2023.0,,,,,,,480000000.0,,2023
gen_526d9cc492fbbdbc,"Shandong Xinhai, BaoWu Steel (Baosteel)",FDI,Metals,,,2023.0,,,,,,,1260000000.0,,2023
gen_4b6a78aa9a4cdefe,Alibaba,FDI,Other,,,2022.0,,,,,,,300000000.0,,2022
gen_15c14b686f13384e,State Administration of Foreign Exchange (SAFE),FDI,Finance,,,2022.0,,,,,,,2950000000.0,,2022
gen_b855896ff125470b,Hunan Zhongwei,FDI,Transport,,,2022.0,,,,,,,290000000.0,,2022
gen_f4ddb0bd8425ed3a,"Chengtun Mining, Tsingshan",FDI,Metals,,,2022.0,,,,,,,230000000.0,,2022
gen_daf53c0cc761b94a,Zhejiang Weiming,FDI,Metals,,,2022.0,,,,,,,270000000.0,,2022
gen_74da40d7d35344b6,Chengtun Mining,FDI,Metals,,,2021.0,,,,,,,250000000.0,,2021
gen_92ed2eaeb3b89846,"Primavera Capital, Tencent",FDI,Other,,,2021.0,,,,,,,100000000.0,,2021
gen_f491afb892907c62,Nanjing Iron-led consortium,FDI,Metals,,,2021.0,,,,,,,440000000.0,,2021
gen_9c3587db677db59a,"Tsingshan, Shanghai Huafon",FDI,Metals,,,2021.0,,,,,,,140000000.0,,2021
gen_936d22eeb1bea94f,Tsingshan,FDI,Energy,,,2021.0,,,,,,,160000000.0,,2021
gen_6b504ab10f09c160,China Risun-led consortium,FDI,Metals,,,2021.0,,,,,,,220000000.0,,2021
gen_1c78969449d92d11,Qinfa,FDI,Energy,,,2021.0,,,,,,,210000000.0,,2021
gen_db9134769d264959,"Boyu Capital, Hillhouse Capital",FDI,Logistics,,,2021.0,,,,,,,1300000000.0,,2021
gen_cc06a1a89706cc92,Hanking,FDI,Metals,,,2021.0,,,,,,,200000000.0,,2021
gen_cc9b24503254670d,Datang,FDI,Energy,,,2020.0,,,,,,,390000000.0,,2020
gen_e4203a03046a9b83,Yili Industrial,FDI,Agriculture,,,2020.0,,,,,,,140000000.0,,2020
gen_2c33ad5a3dc44e52,State Development and Investment Corp.,FDI,Energy,,,2020.0,,,,,,,300000000.0,,2020
gen_323a01ca9a3390bc,Zhejiang Lygend,FDI,Metals,,,2020.0,,,,,,,600000000.0,,2020
gen_36ff4549542369e5,Xiamen Xiangyu,FDI,Metals,,,2020.0,,,,,,,1040000000.0,,2020
gen_10b2eaaabac2b2b6,"Zhejiang Huayou Cobalt, China Molybdenum, Tsingshan",FDI,Metals,,,2019.0,,,,,,,1240000000.0,,2019
gen_2a6917cbc2c00a32,Nanshan Group,FDI,Metals,,,2019.0,,,,,,,450000000.0,,2019
gen_d99c55b8197e2bb4,China Communications Construction,FDI,Transport,,,2019.0,,,,,,,1650000000.0,,2019
gen_b1cacb2ac17a2e9e,GEM-led consortium,FDI,Metals,,,2019.0,,,,,,,860000000.0,,2019
gen_e60959cbfc3943bf,Chengtun Mining,FDI,Metals,,,2019.0,,,,,,,150000000.0,,2019
gen_f3c75df24c63e892,Jiangsu Lianfa,FDI,Other,,,2019.0,,,,,,,100000000.0,,2019
gen_2ae848ced81fca96,Jiangsu Delong,FDI,Metals,,,2019.0,,,,,,,1620000000.0,,2019
gen_f13bb5ee168503e8,"Tencent, JD.Com",FDI,Transport,,,2019.0,,,,,,,340000000.0,,2019
gen_255603990b3bd8c1,Nanshan Group,FDI,Metals,,,2018.0,,,,,,,390000000.0,,2018
gen_6c767ed0ca839062,Hongshi,FDI,Real estate,,,2018.0,,,,,,,300000000.0,,2018
gen_acd3fc1d4ac4c46c,China Jinjiang Environment,FDI,Energy,,,2018.0,,,,,,,110000000.0,,2018
gen_825577587a14db89,Zhefu Holdings,FDI,Energy,,,2018.0,,,,,,,850000000.0,,2018
gen_695efe8d540333c7,China Railway Engineering,FDI,Transport,,,2018.0,,,,,,,2940000000.0,,2018
gen_846f39b61e57966c,Tsingshan,FDI,Metals,,,2018.0,,,,,,,400000000.0,,2018
gen_3e79fd4066282e9e,JD.com,FDI,Transport,,,2017.0,,,,,,,100000000.0,,2017
gen_2334ea3113e6c456,Alibaba,FDI,Other,,,2017.0,,,,,,,500000000.0,,2017
gen_5ab81a4642eaabbc,Tencent,FDI,Transport,,,2017.0,,,,,,,150000000.0,,2017
gen_c3f4481ff22c0bcf,China Nonferrous,FDI,Metals,,,2017.0,,,,,,,200000000.0,,2017
gen_ca3eeeb5e2d4c58c,China Communications Construction,FDI,Real estate,,,2017.0,,,,,,,110000000.0,,2017
gen_2c0395e2d83fc7c5,China Fortune,FDI,Real estate,,,2017.0,,,,,,,300000000.0,,2017
gen_6547fe44b333ede2,China National Off-shore Oil (CNOOC),FDI,Energy,,,2017.0,,,,,,,1040000000.0,,2017
gen_25f6de44944b9514,Tsingshan,FDI,Metals,,,2016.0,,,,,,,490000000.0,,2016
gen_d0338793d6f67fca,Power Construction Corp. (PowerChina),FDI,Energy,,,2016.0,,,,,,,250000000.0,,2016
gen_a7a47c8dcc18cc0e,State Development and Investment Corp.,FDI,Energy,,,2016.0,,,,,,,120000000.0,,2016
gen_2a5e82ea3243b863,Qianhai Zone Authority,FDI,Transport,,,2016.0,,,,,,,200000000.0,,2016
gen_9e3da685f38913f8,Zhejiang Kaishan,FDI,Energy,,,2016.0,,,,,,,790000000.0,,2016
gen_eddd4b8c509bbc45,Shenhua,FDI,Energy,,,2015.0,,,,,,,1320000000.0,,2015
gen_2210662267bfbe26,Tsingshan,FDI,Metals,,,2015.0,,,,,,,510000000.0,,2015
gen_1bab49209e41ae17,Huadian,FDI,Energy,,,2015.0,,,,,,,870000000.0,,2015
gen_395485f75192f834,China Communications Construction,FDI,Real estate,,,2015.0,,,,,,,100000000.0,,2015
gen_068691c902dfa384,"SAIC Motor (Shanghai Auto), Wuling",FDI,Transport,,,2015.0,,,,,,,390000000.0,,2015
gen_e510651335c05500,Shandong Weiqiao,FDI,Metals,,,2014.0,,,,,,,840000000.0,,2014
gen_7271fb936db90ef2,China Investment Corporation (CIC),FDI,Energy,,,2014.0,,,,,,,1430000000.0,,2014
gen_a49ee37c243af4c5,"State Development and Investment Corp., Anhui Conch",FDI,Real estate,,,2014.0,,,,,,,320000000.0,,2014
gen_26e17f4ad252d342,Tsingshan,FDI,Other,,,2013.0,,,,,,,100000000.0,,2013
gen_31095918fe5b44c9,Fosun,FDI,Metals,,,2013.0,,,,,,,100000000.0,,2013
gen_b8234571a9453e5c,Anhui Conch,FDI,Real estate,,,2012.0,,,,,,,200000000.0,,2012
gen_cb55fa545fba94b3,Huadian,FDI,Energy,,,2012.0,,,,,,,640000000.0,,2012
gen_50db7fa228968e14,China Nickel Resources,FDI,Metals,,,2012.0,,,,,,,1260000000.0,,2012
gen_ed80930b2e155be2,China Railway Engineering,FDI,Transport,,,2011.0,,,,,,,120000000.0,,2011
gen_6e0a96f28e20e0f8,China Nickel Resources,FDI,Metals,,,2011.0,,,,,,,270000000.0,,2011
gen_3479d0904ca1a0c2,Jilin Nonferrous,FDI,Metals,,,2011.0,,,,,,,930000000.0,,2011
gen_d267fe086662decb,China National Building Material,FDI,Real estate,,,2011.0,,,,,,,350000000.0,,2011
gen_f86839b9960eb38b,Sany Heavy Industry,FDI,Real estate,,,2011.0,,,,,,,200000000.0,,2011
gen_4e278899d20b4b15,China Petroleum and Chemical (Sinopec),FDI,Energy,,,2010.0,,,,,,,680000000.0,,2010
gen_dfb93cbdd22ef1c7,China National Petroleum Corp. (CNPC),FDI,Energy,,,2010.0,,,,,,,150000000.0,,2010
gen_52529c5783274b12,Shenhua,FDI,Energy,,,2009.0,,,,,,,230000000.0,,2009
gen_68eb1689abe3fa21,China National Off-shore Oil (CNOOC),FDI,Energy,,,2008.0,,,,,,,130000000.0,,2008
gen_a2f296ddbb5b4992,China International Trust and Investment (CITIC),FDI,Energy,,,2006.0,,,,,,,100000000.0,,2006
